Image,Center,Openings,Link1,Link2,Link3,Link4,Link5,Link6,Confidence,Transcription hash,Transcription count,Incorrect Rotation Flag
https://cdn.discordapp.com/attachments/666873697763590144/667904439641702400/slot.JPG,H,"3,6",CSBSCDC,DSBBCDH,STBCHBD,CHDCTPB,PCBDHTB,PCDSSPH,100,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667902638347517952/unknown.png,D,5,BCHDBBH,BCPTDPD,PBDHDCS,DHPCBBP,HDPSPBS,CBTCSHT,83,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667902893923500052/photo_2020-01-18_03-32-53.jpg,B,"2,4",SCTCTCC,BPTTSSC,DBBTPBH,SBPDPHP,TTSBDBH,PPBCHDC,83,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667905293300138013/unknown.png,S,6,PCDBSPP,CBHHBHC,HPSSTHH,CSSBDBB,DCHCSPC,SBSDHBS,71,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667904001119092756/photo_2020-01-18_03-32-54.jpg,B,6,BBSDDCP,PSDDSBC,CDBTCTP,BPDSCPB,BBCSCPP,HCHSDPT,75,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667902763430182943/unknown.png,B,"3,6",BBPDBCT,CTSTBSB,HTDBDPD,PDTPPSC,DDTCDBP,HCDCDCP,100,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667902473175826468/image0.jpg,B,2,PDPPCTT,PHDPPTT,CDSDSPS,DCPPDDP,DTHHPTB,HPHDHDH,87,,16,True
https://cdn.discordapp.com/attachments/666873697763590144/667908480098631690/image0.jpg,H,"1,5,6",BPTDSBB,BBBBBBB,BBBBBBB,CPHCHDS,TCTCBDC,TCSTSHH,75,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667902108774826030/20200118011918_1.jpg,B,"2,6",TCSTBPS,DHDPTBB,DSSPCSB,PHDDSTH,SSCDDHC,TCDSSPD,71,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667905643570528258/unknown.png,B,2,DBPPHPD,CBDCBPH,HHCBCCP,TDPBSHC,HHPSBHS,BDBCBTH,80,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667907776034504725/20200117153136_1.jpg,B,"3,6",BPPSHSD,DPPCSST,CPPHHHS,TPBPHHD,SHHSPTC,PCSPCPT,85,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667903962116259851/image0.png,B,"2,6",CSDSBBD,PPPHTSP,SDTTSBS,BPTBTSD,DBPTSHS,DPTPSCB,87,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667907088101408798/1-17-2020_7-44-53_PM-ubatdqxd.png,B,"2,6",PSCPCSB,CCSBHBT,HHHCBDH,HPDPHDS,CTDDCHP,TCDTDCB,100,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667908327275102209/image0.jpg,S,"2,5",BBBBBBB,DHDSPTT,TSCHHST,CCHSCSS,BBBBBBB,BBBBBBB,71,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667907974437666848/tiger_release_final_20200117_204735.png,B,"1,5,6",CSTPHCS,BCHBPBT,TTTBSTB,PSBTHSP,SHTBCHT,CHSBDTB,87,,8,True
https://cdn.discordapp.com/attachments/666873697763590144/667908080218013736/20200117153344_1.jpg,B,5,CBBBTSH,DSHCCDH,TTTCHBB,SPSSSHS,CBCDHBB,SCTCSDC,83,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667908325383340032/image0.jpg,C,"1,4,6",BPSPSDH,BBBBBBB,BBBBBBB,HCCSBPD,CHCBSHB,TSPTTBS,100,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667906634776838164/image0.jpg,B,3,TPCPBTH,HTCCTBS,BBSHTTD,PCCHCCH,BBDBPSS,BSBPDDH,77,,11,True
https://cdn.discordapp.com/attachments/666873697763590144/667908747615535114/tiger_release_final_20200116_215809.png,B,1,CDDHDTB,BBBBBBB,BBBBBBB,HHDDHHH,HTHCPCC,HHCPPDH,100,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667908327610777600/image1.jpg,P,6,HTDBBDD,PPCTSPT,BBBBBBB,BBBBBBB,BBBBBBB,CHPCCST,85,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667908887122280448/image1.jpg,C,"2,3,6",STDSHPT,DSDDHBT,CHPCCST,BBBBBBB,BBBBBBB,PTHBHBB,71,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667908888175050752/image4.jpg,C,1,TBSHCPH,BTPPCPH,BBBBBBB,BBBBBBB,PPCTSPT,SSPCHCD,75,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667905619449085962/image0.jpg,B,"1,2,5",TCDSCPH,SCTPSPD,TCSTSTB,BDSPBPC,PPCSSHS,TDBSDHB,77,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667908480505610240/image1.jpg,D,"2,6",SPPHPPH,DHPCHPD,STDPSSH,SCHDPHB,TBHCSBH,TCHDHSB,80,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667908887449567232/image2.jpg,H,"2,3,4,6",CHDBPCH,TCTCBDC,TPDDTPS,TBSHCPH,SSPTTTH,BCTSPBB,81,,11,True
https://cdn.discordapp.com/attachments/666873697763590144/667908887797825546/image3.jpg,P,"3,5",SCHDPHB,DHHPTHT,BCTSPBB,DBSPTSD,BHPBDBT,DTDTTSC,100,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667909170179211274/1085660_20200117194935_1.png,B,2,PDDHDDP,BCCSSSC,SSSCDHB,PBDCBTB,TCPDHCB,TBTCCSP,83,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667909248285540413/1.png,B,4,HTDCCTC,HHBPCTC,SCTSSPT,CPPCHHC,SPHHTSB,PPDSSDT,100,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667909262227537959/tiger_release_final_20200117_185229.png,B,"1,5,6",BBDSHCP,PHHTBDB,CHBSHSC,BPDDBBH,CSHCBDD,SHDDDHS,85,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667908665302450198/image2.jpg,H,"3,5,6",BBBBBBB,BBBBBBB,BPDBCCS,HDPBSDS,DHPCHPD,SBTHPPD,80,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667909081637584916/image0.jpg,C,3,BBBBBBB,BBBBBBB,SBTHPPD,SPPHPPH,SBTSCCB,BBBBBBB,80,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667908886459711516/image0.jpg,P,3,HDPBSDS,SSTCTDS,TCSTSHH,CHDBPCH,DHHPTHT,STDPSSH,85,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667908888628166666/image5.jpg,C,"1,2,3",PDDSCCH,TCHPBBP,PTHBHBB,BBBBBBB,BBBBBBB,BBBBBBB,77,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667909082115604480/image1.jpg,P,6,CPHCHDS,BBBBBBB,BBBBBBB,BBBBBBB,BTPPCPH,TPDDTPS,87,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667908480895811629/image2.jpg,H,5,DBSPTSD,SSPTTTH,SSPCHCD,HTDBBDD,DSDDHBT,DDDHCDS,85,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667909276605612032/titan_1st_code.png,B,"4,6",SHPTPDB,CPCBTPB,CDTDPBP,TCDHDTH,DCBTBCD,HCPBTPP,72,,11,True
https://cdn.discordapp.com/attachments/666873697763590144/667910302934892555/unknown.png,D,"2,3,5",BCCDDCP,PCTPDST,STDDCSD,BBBBBBB,TBTTDHB,PHCCDSC,100,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667909135890776077/image1.jpg,D,"2,4,5",CCHSCSS,BPSSHBC,TSTPDHH,PDDSCCH,BBBBBBB,BBBBBBB,83,,8,True
https://cdn.discordapp.com/attachments/666873697763590144/667909280095141894/image2.jpg,C,1,TBSHCPH,BTPPCPH,BBBBBBB,BBBBBBB,PPCTSPT,SSPCHCD,100,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667909389050707998/20200118022034_1.jpg,B,"2,3",PPSHTPC,CDBTDDT,SPTTTCH,BCCBPBD,CHBHDBB,SBCTPHS,100,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667911779099344896/20200117223410_1.jpg,S,3,PSHPSSB,HHCTBCD,TCHDPST,CPCHTTB,TCPCSSB,PCBTDPP,100,,7,True
https://cdn.discordapp.com/attachments/666873697763590144/667909082690093061/image2.jpg,D,"2,4,5",CCHSCSS,BPSSHBC,TSTPDHH,PDDSCCH,BBBBBBB,BBBBBBB,87,,8,True
https://cdn.discordapp.com/attachments/666873697763590144/667910778304725034/1-17-2020_8-55-57_PM-sculpatx.png,B,"5,6",TTSSSPS,DHDTPCP,PTDTTCH,HDPHCTT,DBPPPBP,BBSTHDS,80,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667913540660756492/unknown.png,D,4,TDSBHBT,HHHSSSS,PHCTDCS,BTSBCBB,TTHCDTD,SPPPBTB,100,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667911646211080202/20200117224859_1.jpg,B,"2,5",CDCBTPD,PDTPHBB,TCPSTPH,SCPCHTS,SCBDCBH,PDDPSPB,75,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667913479612792832/Destiny_2_Screenshot_2020.01.15_-_15.32.23.69_2.png,B,"2,3,6",PSPDBBH,HSCDCPC,HCTBCTH,PDDDCCB,TCBDCTT,CHSBDDC,100,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667913653630009344/unknown.png,H,"3,5,6",BBBBBBB,BBBBBBB,BPDBCCS,HDPBSDS,DHPCHPD,SBTHPPD,100,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667910959066644491/image0.jpg,B,2,TCDHSCB,DBDCCBH,CCTSTHT,BPSCHST,SBDTHDP,DHPDDSD,100,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667912650554081319/unknown.png,C,5,PSCDTPH,TBHCSBH,DTDTTSC,HCHSTDH,BPSSHBC,TSCHHST,80,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667909663341281280/image0.jpg,B,5,STPBHHD,PSHTSCC,DPHHCTB,HHCPCDB,PTCSBDH,TSTPTPS,90,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667913890235023371/Destiny_2_Screenshot_2020.01.17_-_18.43.39.15_2.png,C,"1,2,3,6",BCSCCCH,DPPCTBT,DSPSCHH,BBCHBPP,BPCDDHC,DHSHHPT,80,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667913624676859914/Destiny_2_Screenshot_2020.01.17_-_18.36.36.06_2.png,B,"3,4,6",DHTBSCC,SHPTPHT,HPSSHBT,BHBPHSP,CHTPSST,CTHTPCB,83,,8,True
https://cdn.discordapp.com/attachments/666873697763590144/667911616175538186/Z.png,B,"1,2",TBTPDPB,THDPCSS,CCDPCTS,DDBSTSS,PPHSHBH,BDCBSDS,80,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667913649926569984/image0.jpg,B,"1,4",DSHSSDB,CCCPPDS,HBHBBDB,DDHSDTC,DPSPDTB,HPHSTBD,77,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667911850930995270/2Q.png,B,2,CCCPCTS,DHPHSBP,SCSBCCS,SHHBHBT,STCHHDH,CTBHDSC,85,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667913650438144010/image2.jpg,B,"5,6",BDBHTDT,SBPDSCB,HTDCPSH,SDPSBBT,CDPHSTB,TSBDTDT,75,,8,True
https://cdn.discordapp.com/attachments/666873697763590144/667914950949470208/3.png,P,6,CPHCHDS,BBBBBBB,BBBBBBB,BBBBBBB,BTPPCPH,TPDDTPS,83,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667916345915998238/IMG_170bcaff-67e3-4561-bff7-4fb2cb5968d9.png,B,"2,5",BHDBCHC,CDDSPCC,HCCCHSB,CTHCSCS,TBTHSDT,SHCBBBT,100,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667914375734099990/Destiny_2_202001172053094.jpg,D,3,PBPBCPD,DCHBHHB,TPHCTST,TTDTBTB,DHBSPCD,PHTCPTB,77,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667915115001020457/20200117200246_1.jpg,C,"1,2,3",PDDSCCH,TCHPBBP,PTHBHBB,BBBBBBB,BBBBBBB,BBBBBBB,83,,8,True
https://cdn.discordapp.com/attachments/666873697763590144/667912335767240724/tiger_release_final_20200117_180355.png,B,5,HHSTTPB,TTSBDBH,DHHSTSD,TTSCCSS,CCPDBTP,DDSSPHB,71,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667914808657707018/unknown.png,C,"3,5",BBBBBBB,SBTSCCB,TCHDHSB,PSCDTPH,DHDSPTT,BBBBBBB,100,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667915954318999562/unknown.png,P,"4,6",BBBBBBB,BBBBBBB,BBBBBBB,BPTDSBB,SSTCTDS,BPDBCCS,100,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667913650144804884/image1.jpg,B,"3,5,6",CTDSTBB,CDPSHSP,PBDSHCS,PTSCTHT,PCTCPCP,HPSBPPT,100,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667915083980079111/4.png,C,3,BBBBBBB,BBBBBBB,SBTHPPD,SPPHPPH,SBTSCCB,BBBBBBB,100,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667916904807006211/2020-01-17_3.png,B,"3,6",PTCHDCS,DCSDSBT,HSTBSBB,PDDHHHH,CCDHPTP,HDPTTHP,85,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667915028497694740/image0.jpg,B,3,BDSTCDB,CPTCBPD,CCHSPPS,SDSCPPP,DBDBBHT,CCBHCHP,83,,8,True
https://cdn.discordapp.com/attachments/666873697763590144/667917334643736626/Destiny_2_Screenshot_2020.01.18_-_05.20.56.47.png,B,"3,5,6",PHCPBCH,DTTCCDC,BBPCSBS,CPSTDPB,TDHTSSS,SPCBTHS,80,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667917341429989385/tiger_release_final_20200117_211828.png,B,"4,6",PSHDCSS,SHPBCPS,PBCCTPC,BPBTPHP,DHBPDPH,CDTDTDT,85,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667916535490281492/tiger_release_final_20200117_211919.png,B,2,SSCCHBT,PCPDTHD,TDHPSBH,BBBBBBB,TPHHHBH,STTDHBD,80,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667914676448788480/1.png,C,5,PSCDTPH,TBHCSBH,DTDTTSC,HCHSTDH,BPSSHBC,TSCHHST,75,,8,True
https://cdn.discordapp.com/attachments/666873697763590144/667917971062128650/20200117182500_1.jpg,B,5,BDHTBHS,PDBTHTD,PTSCBSD,HHBSCPT,TCDSHTH,DDPHHTH,85,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667917876799209502/20200115033754_1.jpg,B,5,SPPDHCD,BTBDPPT,BPCCBPH,DBCDPST,PHTCDCD,HTSPHHH,80,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667914637005815818/Destiny_2_202001172101511.jpg,B,5,HDDCBCP,PHTSCPT,HTCCTDP,SPBPHTH,HSHSSSB,DHBBDSH,85,,8,True
https://cdn.discordapp.com/attachments/666873697763590144/667917584829513771/IMG_8169.JPG,B,5,DBSSCPD,SBSPTDC,SHTCPHH,BBBBBBB,HTBDPHD,PDBCBSC,100,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667915029567504403/image2.jpg,B,3,BDSTCDB,CPTCBPD,CCHSPPS,SDSCPPP,DBDBBHT,CCBHCHP,100,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667918260242481162/image4.jpg,B,"2,4",HCHBHCD,DBSPCBB,TPTCDBH,BTTDHST,DPBCPPC,SSPHDHB,100,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667916752734257163/image0.jpg,P,3,HDPBSDS,SSTCTDS,TCSTSHH,CHDBPCH,DHHPTHT,STDPSSH,87,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667918259907199006/image3.jpg,B,2,CHBCHDP,TDSTPPB,BCDSBTB,SPPDHCD,CPHSDTP,DTHCBTD,75,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667918261161033748/image7.jpg,B,"1,3,4",PSPBPTT,TBBPDBH,SSBCSDS,SBHDCSS,THHPDHS,TSPSTDC,75,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667918254974697512/image1.jpg,B,"3,4,6",PCTCSCT,TCSPPHC,STBDDDB,HPCTSCS,PCPTSHP,SSPSCDD,87,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667918392791007294/image2.jpg,B,"4,6",PSPTTBH,BSDSHPB,SBDPTBB,BBPHHSP,SHPHCHT,STSSBSD,71,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667918254588559360/image0.jpg,B,"1,4,6",BTTTCDB,DTHHPTB,HSHTSHS,DBHHSCB,PCCCDBC,HTHDCCS,80,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667918261475737600/image8.jpg,C,"3,5",STHDPTD,PTBTCTC,DBDPBTD,SHTPBBP,HTPSPCB,DTHTDCT,80,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667918393030213662/image3.jpg,B,"2,5",PDDBSTS,CCTSBCP,PHBTHPD,CBPPCCP,TSPHHSB,PDSSPSP,100,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667916391130595328/Destiny_2_Screenshot_2020.01.17_-_20.20.26.21.png,B,5,BDBSSHB,DBCSSPP,BTCDCSC,PPHCTPB,CDTTSCP,CTTDPPB,75,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667918571799707658/unknown.png,B,"2,5,6",PDHHBHT,BHTTTTB,SDCTTCC,CSHTPHH,TBPBDBD,BBCPHHT,100,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667918392446943243/image1.jpg,B,"2,3,6",BPDSCPD,BHHHTDT,CDBCPTC,PSCPHTT,CTSBSDD,SPCCDDD,83,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667918473439215635/1pmcode.png,B,2,HCTBPCP,STPTTSD,TTPCPBB,TDDPHTT,PTTSSPC,TDSSBCC,80,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667918393931857920/image5.jpg,B,4,HPPSDHC,DCTSDTD,CDSCPBT,PPHDDBD,BHHPDTB,PHDHCBH,100,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667918527520440320/image2.jpg,B,"2,5",TCCDPHT,HBDPDCC,BHSTDHP,HHCDSBP,DHSBCDS,HCDTDSD,100,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667918260838334464/image6.jpg,B,"1,3,5",THHSTSB,SSDBTDC,CPSCBTC,TTHDBBB,BBTSCHS,TPSTTTP,80,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667918526685904927/image0.jpg,B,"2,6",PPSSSSB,CPSTCDS,PDDSHHS,BSTCCBB,TSTCSPB,BHSCDHD,100,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667918261756887040/image9.jpg,C,"5,6",BDTSBHD,THDPHHH,DDHSPCT,BPBSSHS,DBBHDBH,BBSBHCP,100,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667918538824089616/18.png,P,6,HTDBBDD,PPCTSPT,BBBBBBB,BBBBBBB,BBBBBBB,CHPCCST,100,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667918394665730071/image7.jpg,B,"2,5",BHDBCHC,CDDSPCC,HCCCHSB,CTHCSCS,TBTHSDT,SHCBBBT,83,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667918883004612618/Screenshot_4.png,B,"2,3,4,5,6",SBPCBTH,TSPBDTP,HHPDSST,DBCPPPS,THBTHTH,DPBBCST,87,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667919984655204363/unknown.png,B,5,BTTHCCT,BBBBBBB,BBBBBBB,CTBTDHC,DDDDHDD,STBTCHS,100,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667918391960666126/image0.jpg,B,"1,3",PTHSSSH,BTDCSDC,SBPHSBS,SSHCPPD,PBCSPCH,BSPHCPD,80,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667918863131869194/unknown.png,B,"3,5",TCSPCDH,TTDCTHD,PBCPDBD,STPDBBS,CCBTBHB,PDBDTPD,100,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667918394301087773/image6.jpg,P,3,BHBHSTB,CBTCDST,CDHDBBD,CDBDTSS,DBBBDHC,CHCDSCD,100,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667918527117656076/image1.png,B,3,CPBPBCD,SSPDPBB,DCTDSCH,BBTBHBD,CDCCHPD,SCSTDHP,100,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667918259592495134/image2.jpg,B,"1,3",HBSSDHS,PBPCTHD,CBHBDTC,BTCTTST,CHTSHBS,SBCTDSP,100,,8,True
https://cdn.discordapp.com/attachments/666873697763590144/667918559665717248/tiger_release_final_20200117_182911.png,S,"2,5",BBBBBBB,DHDSPTT,TSCHHST,CCHSCSS,BBBBBBB,BBBBBBB,85,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667919015020068875/Screenshot_9.png,B,1,CTSSBPP,CHBHBCB,SCPDPSB,DSTCBHT,TTTBDHD,SCTCHHB,100,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667920270945681408/tiger_release_final_20200117_000951.png,B,"1,4,5",SDSBSSH,BBBBBBB,BBBBBBB,PCTBDCC,STSPCCS,PSDHCTD,80,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667919345556389892/IMG_20200115_202120.jpg,B,"1,4",BBSCCSB,TPHPTBB,CSDTPTB,PBBSDTC,CBBHTDS,PSHPHBP,75,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667919575580540928/image0.jpg,B,"1,4,5",SDSBSSH,BBBBBBB,BBBBBBB,PCTBDCC,STSPCCS,PSDHCTD,80,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667919464896921620/PS_Messages_20200117_213211.jpg,B,3,BBBBBBB,BBBBBBB,BTBDTCS,CDHCPTT,HTHDTTS,BBBBBBB,100,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667920829509533696/unknown.png,B,3,DHSTHSS,CDTPTBB,BSPDDDH,CPPBHTS,PPSHDSS,PDHTSCB,80,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667920100971511819/corridor1.png,B,5,BHCBDPC,HHTTBST,THCSTBD,BBBPHTC,CDDHSPC,BHDSHHT,83,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667921449025142803/Destiny_2_18_01_2020_1_29_21_PM.png,B,5,TSDSSDD,TBTPSTC,BPDSPCB,HBTPTBC,PSTPHPT,HTHPCPB,100,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667921764340465664/1-17-2020_9-08-35_PM-wqgujpmt.png,B,5,TBHDDSH,BDTBDSC,BTHHCHP,HHTDBHC,HHHTDDH,HHHPDCB,83,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667920898145386529/unknown.png,B,"2,6",PHTPTBD,HTDBSTT,CPHSPBS,CPBPPHC,HHHSSSS,CDDSCSP,100,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667920412763488292/tiger_release_final_20200117_213240.png,B,"3,4,5,6",HBBDSCD,CTBHCCT,SBCBHCP,SHBTCSB,PPHTDDH,TCTBSBT,75,,8,True
https://cdn.discordapp.com/attachments/666873697763590144/667919043310649374/20.png,B,"2,4,6",BTHSCBP,CPTDHPD,HPSPBBT,DBPTBDP,TTHBSSS,STBPTTS,100,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667922132168343582/tiger_release_final_20200117_212732.png,D,"2,6",SPPHPPH,DHPCHPD,STDPSSH,SCHDPHB,TBHCSBH,TCHDHSB,83,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667918938784661584/PS_Messages_20200117_221936.jpg,B,"1,2,5",CSTDSCC,BSTPHCC,PHCDDSP,HHBTCHH,HHPHDST,CPDDBCC,85,,8,True
https://cdn.discordapp.com/attachments/666873697763590144/667922574017167381/tiger_release_final_20200117_213738.png,S,"2,5",BBBBBBB,DHDSPTT,TSCHHST,CCHSCSS,BBBBBBB,BBBBBBB,80,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667921361343217685/Destiny_2_Screenshot_2020.01.17_-_21.39.15.13.png,D,"4,6",CHTPBCB,DBHCPTT,DSTTHBT,SPBSDBP,TDDDTDH,SBTDBPT,83,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667921967764209682/image0.jpg,D,2,TCDCCCT,DBHBCTH,DHCHBCT,CCSHPTC,BTBPPBS,HTBCBCB,100,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667922721253883914/de25dcdd-8c85-4f42-99b5-c7fd3cff4243.png,S,"1,4",STDDSBH,DDCDPSH,SPSPPBT,HHTPDTH,PTSCDDP,PSDTCCD,80,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667921688922554398/unknown.png,B,"3,5",HTTTCTH,DTSBHCT,STPHTBT,PPTSSDP,PPTDHDB,HCHBPHT,83,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667921968363864086/image2.jpg,B,"1,6",TPHCDTS,CHPBTTT,DPPPDHT,SDDDSBS,SHSCBCC,SBSCDCP,87,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667923203594780702/image0.jpg,B,6,CTCSSCH,SHBTTDT,PBCHCCC,CBSDHPH,DDSBTBH,BCDHBPS,83,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667922432606339092/20200117213859_1.jpg,B,1,BCCPPPS,TTHSHPS,BBDCSTH,DHDHSDT,PPBSCTT,PCPDSSS,75,,8,True
https://cdn.discordapp.com/attachments/666873697763590144/667921968057548810/image1.jpg,B,3,BPDPDBP,BPDDPTS,SDSCBHB,BCCCSHT,DSHSTHT,HDTTPBP,100,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667923086544207873/f465f044fffdb14d95e607b7a8e05237.png,B,3,BBBBBBB,CTPSBTT,SHCDSPT,BPCPHTD,BHTBDHD,CHBSCDT,83,,8,True
https://cdn.discordapp.com/attachments/666873697763590144/667922437295308810/tiger_release_final_20200117_213430.png,P,6,HTDBBDD,PPCTSPT,BBBBBBB,BBBBBBB,BBBBBBB,CHPCCST,80,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667921963917901829/tiger_release_final_20200117_214313.png,B,2,HSHBHHT,THHBCST,TSHBCTS,DTSBBCC,DCCCHBB,PBCHDBP,75,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667922065981964328/1-17-2020_9-35-17_PM-qeccjpgw.png,B,4,CPTHCDD,BTPSPTP,TDPBSSS,PHTHCHT,TBHSCBH,BBSHBBB,88,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667924336736468992/unknown.png,P,6,HHTTHDD,PDBSTTS,TCTBBBD,PBTTSTC,HHTPSDC,SPPHSCC,100,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667923521699184670/tiger_release_final_20200117_173019.png,H,"2,3,4,6",CHDBPCH,TCTCBDC,TPDDTPS,TBSHCPH,SSPTTTH,BCTSPBB,100,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667923665681252392/tiger_release_final_20200117_173417.png,C,"2,3,6",STDSHPT,DSDDHBT,CHPCCST,BBBBBBB,BBBBBBB,PTHBHBB,80,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667924375797891098/tiger_release_final_20200117_181042.png,P,"4,6",BBBBBBB,BBBBBBB,BBBBBBB,BPTDSBB,SSTCTDS,BPDBCCS,83,,6,False
